Pagine principali,Clic,Impressioni,CTR,Posizione
https://shop.moruzzi.it/it/lente-di-ingrandimento-pieghevole-aplanatica-di-precisione-eschenbach-con-ingrandimento-10x.html,30,1629,1.84%,13.13
https://shop.moruzzi.it/it/repubblica-di-san-marino-nuova-monetazione-dal-1972-9-valori-serie-divisionale-1981.html,30,1565,1.92%,8.45
https://shop.moruzzi.it/it/italia-cristoforo-colombo-medaglia-fusa-in-piombo-dipinto-1892-400-anniversario-della-scoperta-dell-america-opus-c-a-rizzarri-qbb-rrr.html,30,1555,1.93%,6.95
https://shop.moruzzi.it/es/regno-d-italia-vittorio-emanuele-ii-50-centesimi-1863-m-valore-zecca-di-milano-argento-spl-pagani-527.html,30,1553,1.93%,8.59
https://shop.moruzzi.it/it/regno-d-italia-vittorio-emanuele-ii-20-centesimi-1863-m-valore-zecca-di-milano-argento-mbb-pagani-535-1.html,30,1442,2.08%,8.32
https://shop.moruzzi.it/fr/stato-pontificio-pio-vi-braschi-2-baiocchi-romani-a-xiv-zecca-di-roma-rame-mspl-muntoni-105.html,30,1363,2.2%,8.08
https://shop.moruzzi.it/it/francia-carlo-x-1824-1830-franchi-5-1828-1.html,30,1308,2.29%,9.03
https://shop.moruzzi.it/it/regno-d-italia-vittorio-emanuele-iii-1900-1943-lire-20-littore-1928.html,30,1286,2.33%,11.97
https://shop.moruzzi.it/it/monete/monete-dell-europa/russia.html,30,1177,2.55%,18.98
https://shop.moruzzi.it/es/bologna-repubblica-bolognino-grosso-1191-1337-zecca-di-bologna-argento-bb-biaggi-362-nc.html,30,982,3.05%,8.43
https://shop.moruzzi.it/it/regno-delle-due-sicilie-francesco-i-di-borbone-120-grana-1825-zecca-di-napoli-argento-mbb-pannuti-riccio-6-27680.html,30,925,3.24%,10.4
https://shop.moruzzi.it/it/gens-porcia-m-porcius-cato-quinario-89-a-c-m-cato-testa-di-libero-vittoria-seduta-con-patera-in-esergo-victrix-zecca-di-roma-argento-mbb-crawford-343-2a.html,30,816,3.68%,6.13
https://shop.moruzzi.it/it/caracalla-sesterzio-210-213-d-c-secvritati-perpetvae-s-c-la-securitas-seduta-sostiene-la-testa-e-tiene-lo-scettro-di-fronte-un-altare-zecca-di-roma-bronzo-bb-r-ric-512d-s.html,30,765,3.92%,6.44
https://shop.moruzzi.it/it/lampada-portatile-uv-l-85-onde-corte-leuchtturm.html,30,735,4.08%,11.42
https://shop.moruzzi.it/it/gens-marcia-l-marcius-philippus-denario-56-a-c-testa-di-anco-marzio-statua-equestre-su-acquedotto-dell-acqua-marcia-zecca-di-roma-argento-qspl-crawford-425-1.html,30,614,4.89%,5.7
https://shop.moruzzi.it/it/cneo-pompeo-asse-45-a-c-testa-laureata-di-giano-bifronte-con-le-sembianze-di-cn-pompeius-magnus-e-sopra-mgn-prua-di-nave-e-sopra-pivs-e-sotto-imp-zecca-di-spagna-sicilia-bronzo-bb-nc-crawford-479-1.html,30,607,4.94%,8.96
https://shop.moruzzi.it/it/monete/monete-barbariche.html,30,428,7.01%,8.14
https://shop.moruzzi.it/it/banconote/banconote-italiane/cartamoneta-di-vittorio-emanuele-ii.html,30,342,8.77%,10.19
https://shop.moruzzi.it/it/repubblica-italiana-biglietto-di-stato-50-lire-specimen-31-12-1951-italia-elmata-firme-di-cristina-cavallaro-parisi-fds-crapanzano-cfr-bs-55.html,29,3350,0.87%,6.47
https://shop.moruzzi.it/it/libri-e-pubblicazioni.html,29,2370,1.22%,13.98
https://shop.moruzzi.it/it/repubblica-di-san-marino-nuova-monetazione-dal-1972-8-valori-serie-divisionale-1975.html,29,1989,1.46%,10.25
https://shop.moruzzi.it/it/regno-d-italia-africa-orientale-italiana-banca-d-italia-50-lire-12-09-1938-tipo-lupa-capitolina-crapanzano-oi-55.html,29,1485,1.95%,7.25
https://shop.moruzzi.it/it/regno-d-italia-vittorio-emanuele-ii-lire-5-scudo-1874-m-zecca-di-milano-argento-mb-pagani-498-29952.html,29,1310,2.21%,7.89
https://shop.moruzzi.it/es/monedas/monedas-de-los-estados-italianos/milan.html,29,1208,2.4%,7.11
https://shop.moruzzi.it/it/italia-opera-nazionale-del-dopolavoro-ond-distintivo-fascio-blu-opus-picchiani-e-barlacchi-spl.html,29,1174,2.47%,9.2
https://shop.moruzzi.it/it/regno-d-italia-vittorio-emanuele-iii-2-lire-1910-quadriga-veloce-zecca-di-roma-argento-bb-r-83684-pagani-733-25760.html,29,1003,2.89%,7.04
https://shop.moruzzi.it/it/citta-del-vaticano-pio-xii-medaglia-straordinaria-in-argento-1954-anno-mariano-san-francesco-d-assisi-fdc-rrr-cusumano-modesti-cfr-212-213.html,29,992,2.92%,8.59
https://shop.moruzzi.it/it/gallieno-antoniniano-258-dc-leg-x-gem-vi-p-vi-f-toro-zecca-di-mediolanum-bronzo-mbb-(r)-(ric-357)-27025.html,29,903,3.21%,5.68
https://shop.moruzzi.it/it/stato-pontificio-pio-xi-ratti-medaglia-straordinaria-in-bronzo-1929-giubileo-sacerdotale-dio-all-italia-opus-p-r-minocchi-spl-nc-calo-6.html,29,880,3.3%,13.28
https://shop.moruzzi.it/it/citta-del-vaticano-giovanni-xxiii-roncalli-medaglia-annuale-in-bronzo-1960-anno-ii-consacrazione-di-vescovi-missionari-opus-aurelio-mistruzzi-fdc-nc-bartolotti-e960.html,29,821,3.53%,6.38
https://shop.moruzzi.it/es/monedas/monedas-imperiales-romanas/monedas-de-la-familia-de-teodosio-i.html,29,762,3.81%,6.32
https://shop.moruzzi.it/es/monedas/monedas-imperiales-romanas/monedas-acu-adas-bajo-el-emperador-maximino-tracio-y-maximo.html,29,687,4.22%,10.85
https://shop.moruzzi.it/it/marco-aurelio-sesterzio-170-171-d-c-zecca-di-roma-bronzo-spl-ric-992-29158.html,29,678,4.28%,6.79
https://shop.moruzzi.it/it/regno-delle-due-sicilie-ferdinando-i-di-borbone-ducati-15-1818-zecca-di-napoli-oro-mspl-r-pannuti-riccio-2-29583.html,29,668,4.34%,6.96
https://shop.moruzzi.it/it/adriano-dupondio-119121-dc-salvs-pvblica--s-c-la-salus-con-piede-su-globo-con-patera-e-timone-zecca-di-roma-bronzo-qspl-(ric-604a)-25806.html,29,598,4.85%,6.15
https://shop.moruzzi.it/it/repubblica-di-genova-dogi-biennali-terza-fase-scudo-stretto-ii-tipo-1670-zecca-di-genova-argento-bb-r-lunardi-260-29957.html,29,593,4.89%,6.86
https://shop.moruzzi.it/it/galba-sesterzio-68-d-c-roma-s-c-roma-galeata-seduta-su-di-una-corazza-e-cumulo-di-armi-tiene-la-lancia-e-il-parazonio-zecca-di-roma-bronzo-bb-r-ric-392-r.html,29,563,5.15%,9.2
https://shop.moruzzi.it/it/regno-d-etruria-carlo-ludovico-di-borbone-e-maria-luigia-dena-1807-zecca-di-firenze-argento-mbb-pagani-27.html,29,482,6.02%,7.9
https://shop.moruzzi.it/it/bruttium-caulonia-nomos-550-480-a-c-zecca-di-caulonia-argento-spl-r-sng-dan-1698-var-28429.html,29,475,6.11%,5.66
https://shop.moruzzi.it/it/stato-pontificio-innocenzo-xii-pignatelli-piastra-a-ii-1693-devs-pacis-conteret-satanam-san-michele-fulmina-satana-zecca-di-roma-argento-mbb-r-muntoni-16a.html,29,396,7.32%,5.67
https://shop.moruzzi.it/it/monete/monete-d-oltremare.html,28,24108,0.12%,9.85
https://shop.moruzzi.it/it/stato-pontificio-pio-ix-mastai-ferretti-2-baiocchi-2-tipo-1852-ann-vi-zecca-di-roma-rame-spl-pagani-494.html,28,2063,1.36%,6.11
https://shop.moruzzi.it/it/repubblica-italiana-banca-d-italia-50000-lire-20-06-1977-volto-di-donna-firme-baffi-stevani-fds-144312-crapanzano-599.html,28,1664,1.68%,9.02
https://shop.moruzzi.it/it/regno-d-italia-vittorio-emanuele-iii-medaglia-commemorativa-in-bronzo-argentato-terremoto-calabro-siculo-1908-20-02-1910-opus-l-giorgi-bini-pag-107-27931.html,28,1571,1.78%,5.63
https://shop.moruzzi.it/it/lidia-sardi-siclo-560-520-a-c-protomi-di-leone-e-toro-affrontate-due-quadrati-incusi-zecca-di-sardi-argento-mbb-r-sng-von-aulock-2877.html,28,1522,1.84%,8.57
https://shop.moruzzi.it/it/seconda-repubblica-romana-4-baiocchi-1849-zecca-di-roma-qspl-pagani-342-26232.html,28,1239,2.26%,9.34
https://shop.moruzzi.it/it/gens-pinaria-pinarius-natta-denario-149-a-c-roma-vittoria-in-biga-argento-bb-crawford-208-1-26560.html,28,1182,2.37%,5.96
https://shop.moruzzi.it/it/monete/monete-dell-impero-romano/coniazioni-di-postumo-e-dell-impero-gallico.html,28,1129,2.48%,8.25
https://shop.moruzzi.it/it/grecia-paolo-i-dracme-30-100-anniversario-dei-cinque-re-greci-1963-monnaie-de-paris-argento-fdc-km-86-28641.html,28,1109,2.52%,6.79
https://shop.moruzzi.it/it/stato-pontificio-pio-vi-braschi-sanpietrino-1796-apost-princeps-busto-di-san-pietro-baiocchi-dve-e-mezzo-romani-1796-iscrizione-su-quattro-righe-zecca-di-roma-bronzo-qspl-r-muntoni-98.html,28,1089,2.57%,6.36
https://shop.moruzzi.it/it/sicilia-gela-didracma-490-480-a-c-cavaliere-nudo-con-elmo-frigio-lancia-e-briglie-celas-protome-di-toro-androprosopo-zecca-di-gela-bb-r-argento-sng-dan-255.html,28,1012,2.77%,7.03
https://shop.moruzzi.it/it/agrippina-sesterzio-5054-dc-ti-clavdivs-caesar-avg-germ-p-m-tr-p-imp-p-p-s-c-grande-al-centro-zecca-di-roma-bronzo-mbb-(r)-(ric-102)-24951.html,28,1011,2.77%,6.03
https://shop.moruzzi.it/it/italia-mussolini-medaglia-in-bronzo-1938-mostra-autarchia-del-minerale-opus-taddeini-omero-qfdc-rrr-casolari-xvii-8.html,28,991,2.83%,10.96
https://shop.moruzzi.it/it/roma-repubblica-romana-baiocchi-40-1849-zecca-di-roma-mistura-spl-r-pagani-339-28971.html,28,936,2.99%,8.69
https://shop.moruzzi.it/it/nerone-sesterzio-di-imitazione-65-d-c-annona-avgvsti-ceres-s-c-zecca-gallica-bb-rrr-cfr-ric-430.html,28,897,3.12%,11.67
https://shop.moruzzi.it/it/roma-oncia-iii-sec-ac-astragalo-zecca-di-roma-bronzo-spl-(sng-dan-113)-27981.html,28,790,3.54%,7.4
https://shop.moruzzi.it/it/stati-uniti-d-america-dollaro-morgan-1901-o-zecca-di-new-orleans-argento-bb-km-110-29805.html,28,775,3.61%,7.92
https://shop.moruzzi.it/it/citta-del-vaticano-benedetto-xvi-ratzinger-2005-2013-serie-annuale-ufficiale-9-valori-2013-richard-wagner-fs-offerta-speciale.html,28,739,3.79%,7.34
https://shop.moruzzi.it/it/anonimo-post-semilibrale-triente-217-212-a-c-testa-galeata-di-minerva-e-sopra-4-globetti-prua-di-nave-con-sopra-roma-e-sotto-4-globetti-zecca-di-roma-bronzo-mbb-nc-crawford-41-7b.html,28,607,4.61%,6
https://shop.moruzzi.it/it/stato-pontificio-clemente-x-altieri-piastra-piastra-del-giubileo-1675-diligit--dns-portas-sion-pellegrini-davanti-la-porta-santa-in-esergomdcl-(armetta-costaguti)-xxv-zecca-di-roma-girloamo-lucenti-argento-qfdc-(r)-(muntoni-17)-26569.html,28,604,4.64%,7.47
https://shop.moruzzi.it/it/italia-vittorio-emanuele-iii-e-mussolini-medaglia-1936-grandi-manovre-dell-irpinia-opus-carlo-rivalta-spl-(casolari-manca)-25451.html,28,523,5.35%,7.79
https://shop.moruzzi.it/ita/regno-d-italia-vittorio-emanuele-iii-medaglia-commemorativa-in-bronzo-20-02-1910-terremoto-calabro-siculo-1908-opus-l-giorgi-bini-pag-107.html,28,385,7.27%,5.26
https://shop.moruzzi.it/it/erennia-etruscilla-sesterzio-249-251-d-c-pvdicitia-avg-s-c-la-pudicitia-seduta-scosta-il-velo-dal-volto-e-tiene-lo-scettro-zecca-di-roma-bronzo-bb-ric-136b-r.html,28,385,7.27%,5.7
https://shop.moruzzi.it/it/repubblica-italiana-5-lire-1956-delfino-zecca-di-roma-italma-qspl-r-pagani-2361-sku-84271-25577.html,27,11953,0.23%,8.86
https://shop.moruzzi.it/it/repubblica-italiana-banca-d-italia-1000-lire-20-02-1980-verdi-ii-tipo-firme-ciampi-stevani-qfds-96830-crapanzano-485-26475.html,27,3194,0.85%,6.95
https://shop.moruzzi.it/it/repubblica-di-san-marino-vecchia-monetazione-5-lire-1938-zecca-di-roma-argento-mbb-pagani-364-25521.html,27,2533,1.07%,8.07
https://shop.moruzzi.it/it/banconote/banconote-dell-europa.html,27,1898,1.42%,15.26
https://shop.moruzzi.it/it/romolo-frazione-di-follis-310-d-c-aeternae-memoriae-rt-roma-bb-r-ric-239.html,27,1447,1.87%,5.79
https://shop.moruzzi.it/it/stato-pontificio-benedetto-xiv-1-2-baiocco-1745-a-vi-zecca-di-gubbio-rame-bb-cni-49.html,27,1369,1.97%,6.58
https://shop.moruzzi.it/it/regno-delle-due-sicilie-ferdinando-ii-di-borbone-120-grana-1855-zecca-di-napoli-argento-mspl-pagani-220b.html,27,1201,2.25%,8.35
https://shop.moruzzi.it/it/repubblica-italiana-banca-d-italia-10000-lire-24-03-1962-capranesi-repubbliche-marinare-firme-carli-ripa-qfds-crapanzano-571.html,27,1153,2.34%,14.58
https://shop.moruzzi.it/it/stato-pontificio-pio-ix-mastai-ferretti-scudo-1853-an-vii-zecca-di-roma-argento-spl-pagani-395.html,27,1065,2.54%,9.54
https://shop.moruzzi.it/it/paolo-vi-medaglia-commemorativa-1975-2.html,27,1016,2.66%,8.48
https://shop.moruzzi.it/it/faustina-i-denario-147-d-c-consecratio-pavone-zecca-di-roma-fdc-ric-384.html,27,1001,2.7%,5.92
https://shop.moruzzi.it/it/anonimo-semisse-128-a-c-testa-laureata-di-saturno-prora-e-in-alto-testa-di-elefante-zecca-di-roma-bronzo-mbb-crawford-262-2.html,27,934,2.89%,5.9
https://shop.moruzzi.it/it/traiano-decio-tetradramma-250-251-d-c-dhmapx-exoyciac-s-c-aquila-ad-ali-aperte-con-corona-nel-becco-zecca-di-antiochia-in-siria-argento-spl-70570-prieur-582.html,27,932,2.9%,7.65
https://shop.moruzzi.it/it/citta-del-vaticano-giovanni-xxiii-medaglia-straordinaria-in-argento-1959-traslazione-di-san-pio-x-a-venezia-opus-pietro-giampaoli-fdc-rr-modesti-73.html,27,925,2.92%,9.6
https://shop.moruzzi.it/it/monete/monete-italiane-preunitarie/ancona.html,27,912,2.96%,8.86
https://shop.moruzzi.it/it/caracalla-denario-213-217-d-c-venvs-victrix-ric-311b-27447.html,27,719,3.76%,6.33
https://shop.moruzzi.it/it/adriano-denario-119-122-d-c-p-m-tr-p-cos-iii-il-genio-in-atto-di-versare-il-contenuto-di-una-patera-su-di-un-ara-inghirlandata-tiene-una-cornucopia-zecca-di-roma-argento-qfdc-ric-88.html,27,630,4.29%,7.28
https://shop.moruzzi.it/it/aureliano-antoniniano-270-275-d-c-oriens-avg-s-sole-radiato-serdica-ric-278-27189.html,27,572,4.72%,4.76
https://shop.moruzzi.it/it/gens-cordia-mn-cordius-rufus-denario-46-a-c-teste-accollate-dei-dioscuri-venere-con-bilancia-e-lungo-scettro-sulle-sue-spalle-cupido-zecca-di-roma-argento-spl-crawford-463-1b.html,27,432,6.25%,5.48
https://shop.moruzzi.it/it/italia-ventennio-fascista-distintivi-da-bavero-coppia-senza-data-spl-30153.html,27,310,8.71%,7.61
https://shop.moruzzi.it/it/regno-d-italia-vittorio-emanuele-iii-banca-d-italia-50-lire-17-10-1934-barbetti-contrassegno-fascio-firme-azzolini-cima-qfds-crapanzano-98.html,26,2310,1.13%,7.83
https://shop.moruzzi.it/it/monete/monete-italiane-preunitarie/cagliari.html,26,2236,1.16%,11.3
https://shop.moruzzi.it/it/austria-maria-teresa-tallero-riconio-1780-zecca-di-vienna-argento-mbb-km-t1-27912.html,26,2136,1.22%,9.29
https://shop.moruzzi.it/it/roma-repubblica-romana-scudo-anno-vii-opus-tommaso-mercandetti-argento-qfdc-(rr)-(davenport-1484)-26072.html,26,2081,1.25%,8
https://shop.moruzzi.it/it/postumo-antoniniano-259-268-d-c-iovi-statori-giove-tiene-lo-scettro-ed-il-fulmine-zecca-di-colonia-argento-spl-152158-ric-309c.html,26,1853,1.4%,5.54
https://shop.moruzzi.it/it/austria-maria-teresa-tallero-riconio-1780-zecca-di-vienna-argento-bb-km-t1-27633.html,26,1763,1.47%,9.2
https://shop.moruzzi.it/it/regno-d-italia-vittorio-emanuele-iii-banca-d-italia-100-lire-02-03-1931-barbetti-azzurrino-fascio-contrassegno-di-stato-testina-d-italia-firme-azzolini-cima-qspl-r-crapanzano-215.html,26,1689,1.54%,7.2
https://shop.moruzzi.it/it/monete/monete-italiane-preunitarie/asti.html,26,1565,1.66%,9.09
https://shop.moruzzi.it/it/citta-del-vaticano-pio-xii-pacelli-lire-100-iv-tipo-1954-a-xvi-zecca-di-roma-oro-fdc-r-pagani-720-29375.html,26,1327,1.96%,7.77
https://shop.moruzzi.it/it/anonimo-triente-semilibrale-217-215-a-c-figura-femminile-diademata-ercole-combatte-il-centauro-tiene-i-capelli-e-la-clava-zecca-di-roma-bronzo-mb-r-crawford-39-1.html,26,1158,2.25%,6.08
https://shop.moruzzi.it/it/lucania-eraclea-statere-281-278-a-c-testa-di-atena-con-elmo-corinzio-laureato-arxias-hraklhion-eracle-con-leonte-nell-atto-di-coronarsi-e-di-sostenere-la-clava-zecca-di-herakleia-argento-mbb-hn-italy-1394.html,26,1128,2.3%,6.99
https://shop.moruzzi.it/fr/monaco-2-euro-2024-fs-500-anniversario-del-trattato-di-burgos-carlo-v.html,26,1117,2.33%,7.2
https://shop.moruzzi.it/it/regno-delle-due-sicilie-ferdinando-ii-di-borbone-120-grana-1855-zecca-di-napoli-argento-mbb-152180-pannuti-riccio-84-26137.html,26,1108,2.35%,7.18
https://shop.moruzzi.it/it/citta-del-vaticano-pio-xii-medaglia-straordinaria-in-bronzo-1949-50-anniversario-dell-ordinazione-sacerdotale-opus-aurelio-mistruzzi-qfdc-nc-cusumano-modesti-68.html,26,990,2.63%,6.19
https://shop.moruzzi.it/it/monete/monete-della-repubblica-italiana/monete-commemorative-in-lire-in-oro.html,26,949,2.74%,22.14
https://shop.moruzzi.it/it/austria-repubblica-scellini-100-olimpiadi-del-1976-innsbruck-1976-zecca-di-vienna-argento-fdc-km-2927-29796.html,26,928,2.8%,7.19
https://shop.moruzzi.it/it/alessandro-severo-asse-227-d-c-p-m-tr-p-vi-cos-ii-p-p-s-c-marte-ric-458.html,26,920,2.83%,6.81
https://shop.moruzzi.it/it/costanzo-ii-follis-350-d-c-zecca-di-siscia-bronzo-quasi-spl-ric-286-27896.html,26,873,2.98%,4.44
https://shop.moruzzi.it/it/regno-d-italia-vittorio-emanuele-iii-2-lire-1902-aquila-sabauda-zecca-di-roma-argento-mspl-r-pagani-726.html,26,850,3.06%,9.23
https://shop.moruzzi.it/it/stato-pontificio-leone-xiii-medaglia-straordinaria-in-bronzo-an-xxii-1899-apertura-della-porta-santa-opus-bianchi-spl-modesti-317.html,26,826,3.15%,5.67
https://shop.moruzzi.it/it/regno-di-sardegna-carlo-felice-lire-20-1827-zecca-di-torino-oro-spl-pagani-54-29076.html,26,767,3.39%,8.22
https://shop.moruzzi.it/it/stati-uniti-d-america-usa-dollaro-1-2-walking-liberty-1942-zecca-di-philadelphia-argento-qbb-km-142-29886.html,26,659,3.95%,6.32
https://shop.moruzzi.it/it/italia-serie-annuale-ufficiale-12-valori-1997-fdc.html,26,615,4.23%,6.43
https://shop.moruzzi.it/it/italia-esposizione-nazionale-medaglia-in-bronzo-dorato-1881-esposizione-nazionale-a-milano-opus-antonio-bergamaschi-e-carlo-ferrario-spl-martini-3174-26694.html,26,515,5.05%,6.08
https://shop.moruzzi.it/it/citta-del-vaticano-giovanni-xxiii-medaglia-straordinaria-in-argento-1963-premio-balzan-per-la-pace-opus-pietro-giampaoli-fdc-modesti-271.html,26,458,5.68%,6.36
https://shop.moruzzi.it/it/monete/monete-italiane-preunitarie/urbino.html,26,392,6.63%,6.8
https://shop.moruzzi.it/it/g-attardi-g-gaudenzi-prove-varianti-errori-falsi-nelle-monete-dei-savoia-vittorio-emanuele-iii-1900-1946-volume-secondo-2010.html,26,392,6.63%,8.52
https://shop.moruzzi.it/it/macrino-denario-217-218-d-c-fides-militvm-la-fides-tiene-due-insegne-zecca-di-roma-argento-spl-ric-67c.html,26,390,6.67%,6.54
https://shop.moruzzi.it/it/stato-pontificio-clemente-xi-albani-piastra-1707-an-vii-dona-nobis-pacem-san-clemente-inginocchiato-prega-l-agnus-dei-a-destra-figura-della-pace-zecca-di-roma-argento-spl-rr-muntoni-35.html,26,357,7.28%,7.57
https://shop.moruzzi.it/it/stato-pontificio-pio-vi-braschi-baiocchi-60-1796-a-xxii-zecca-di-roma-mistura-mbb-muntoni-62-28418.html,26,345,7.54%,8.95
https://shop.moruzzi.it/it/occupazione-italiana-della-grecia-cassa-mediterranea-di-credito-dracme-5000-1941.html,26,315,8.25%,7.75
https://shop.moruzzi.it/de/citta-del-vaticano-paolo-vi-montini-medaglia-straordinaria-in-argento-1969-viaggio-in-uganda-opus-romano-rui-fdc-nc-unificato-p-501.html,26,245,10.61%,7.53
https://shop.moruzzi.it/it/repubblica-di-san-marino-vecchia-monetazione-10-centesimi-1893-zecca-di-roma-rame-bb-pagani-371-25570.html,25,3523,0.71%,9.25
https://shop.moruzzi.it/it/repubblica-italiana-500-lire-caravelle-1961-zecca-di-roma-argento-qspl-pagani-2104-28080.html,25,2968,0.84%,10.59
https://shop.moruzzi.it/it/citta-del-vaticano-2-euro-2021-fdc-450-anniversario-della-nascita-di-caravaggio.html,25,2701,0.93%,8.59
https://shop.moruzzi.it/it/olanda-giuliana-gulden-2-1-2-1966-zecca-di-utrecht-argento-qfdc-km-185-29215.html,25,2241,1.12%,7.12
https://shop.moruzzi.it/it/antonino-pio-asse-148-149-d-c-mvnificentia-avg-cos-iiii-s-c-elefante-corazzato-zecca-di-roma-bronzo-mbb-nc-ric-862a.html,25,1773,1.41%,6.42
https://shop.moruzzi.it/it/lucania-thurium-bronzo-iv-sec-a-c-atena-galeata-con-elmo-decorato-da-scilla-thoyrion-toro-zecca-di-thurium-qbb-r-sng-dan-1500.html,25,1770,1.41%,6.03
https://shop.moruzzi.it/it/repubblica-di-san-marino-vecchia-monetazione-5-centesimi-1869-zecca-di-milano-rame-spl-92407-pagani-378.html,25,1707,1.46%,8.53
https://shop.moruzzi.it/it/caria-cnido-dracma-520495-ac-testa-di-leone-con-fauci-aperte--testa-di-afrodite-in-quadrato-incuso-zecca-di-cnido-argento-mbb-(nc)-(sng-dan-214)-25692.html,25,1662,1.5%,6.54
https://shop.moruzzi.it/it/stati-uniti-d-america-dollaro-morgan-1921-s-zecca-di-san-francisco-argento-mbb-km-110-27803.html,25,1572,1.59%,8.62
https://shop.moruzzi.it/es/billetes/billetes-italianos/5000-liras.html,25,1508,1.66%,13.21
https://shop.moruzzi.it/it/filippo-i-l-arabo-antoniniano-emissione-per-il-millennio-di-roma-248-d-c-saecvlares-avgg-v-cervo-zecca-di-roma-argento-qspl-ric-20-27739.html,25,1303,1.92%,5.39
https://shop.moruzzi.it/it/repubblica-italiana-lire-500-caravelle-1958-zecca-di-roma-argento-fdc-pagani-2101-27672.html,25,1268,1.97%,8.21
https://shop.moruzzi.it/it/repubblica-italiana-banca-d-italia-50000-lire-23-10-1978-volto-di-donna-firme-baffi-stevani-fds-151938-crapanzano-601-25914.html,25,1250,2%,6.63
https://shop.moruzzi.it/es/anonimo-con-simboli-denario-169-158-a-c-testa-galeata-di-roma-i-dioscuri-a-cavallo-e-un-grifone-zecca-di-roma-argento-mbb-r-crawford-182-1.html,25,1188,2.1%,4.87
https://shop.moruzzi.it/it/stato-pontificio-paolo-v-quattrino-senza-data-s-pavlvs-alma-roma-san-paolo-con-spada-e-libro-zecca-di-roma-bronzo-bb-mb-nc-muntoni-143-151-27394.html,25,1158,2.16%,6.8
https://shop.moruzzi.it/it/banconote/banconote-italiane/25-lire.html,25,1126,2.22%,7.1
https://shop.moruzzi.it/it/seconda-repubblica-romana-8-baiocchi-1849-zecca-di-roma-fdc-pagani-341-26233.html,25,939,2.66%,8.11
https://shop.moruzzi.it/it/monete/monete-dell-impero-romano/coniazioni-di-claudio-ii-e-quintillo.html,25,911,2.74%,9.55
https://shop.moruzzi.it/it/campania-hyria-didramma-405-385-a-c-zecca-di-hyria-argento-quasi-bb-r-hn-italy-539-28455.html,25,895,2.79%,7.29
https://shop.moruzzi.it/it/peru-republica-peruana-un-sol-1935-zecca-di-lima-argento-fdc-km-218-2-27669.html,25,863,2.9%,7.6
https://shop.moruzzi.it/it/monete/monete-dell-impero-romano/coniazioni-sotto-galba-otone-e-vitellio.html,25,684,3.65%,8.29
https://shop.moruzzi.it/it/antonino-pio-denario-143-144-d-c-imperator-ii-la-vittoria-tiene-una-corona-ed-un-lungo-ramo-di-palma-zecca-di-roma-argento-spl-ric-111.html,25,667,3.75%,5.68
https://shop.moruzzi.it/es/augusto-dupondio-22-23-d-c-s-c-tempio-esastilo-zecca-di-roma-qbb-rrr-ric-74.html,25,665,3.76%,8.09
https://shop.moruzzi.it/it/citta-del-vaticano-pio-xii-medaglia-straordinaria-in-bronzo-1956-80-compleanno-del-pontefice-opus-aurelio-mistruzzi-fdc-nc-cusumano-modesti-242.html,25,648,3.86%,7.23
https://shop.moruzzi.it/it/monete/monete-dell-impero-romano/coniazioni-sotto-nerva.html,25,594,4.21%,7.56
https://shop.moruzzi.it/it/filippo-i-l-arabo-antoniniano-247-d-c-p-m-tr-p-iiii-cos-p-p-la-felicitas-con-un-caduceo-ed-una-cornucopia-zecca-di-antiochia-argento-mspl-r-ric-75a-r.html,25,580,4.31%,9.03
https://shop.moruzzi.it/it/medaglie/medaglie-papali/clemente-xi-1700-1721.html,25,499,5.01%,6.9
https://shop.moruzzi.it/it/stato-pontificio-clemente-x-altieri-piastra-1675-zecca-di-roma-argento-spl-r-muntoni-16-28946.html,25,422,5.92%,6.44
https://shop.moruzzi.it/es/roma-senato-romano-denaro-provisino-11841439-sehatvs--p--q--r-croce-patente-in-cerchioperlinato--roha-capvt-hvi-pettine-sormontato-da-lettera-s-accantonata-da-due-mezzelune-rovesciate-in-cerchio-perlinato-zecca-di-roma-argento-bb-(muntoni-57)-26052.html,25,417,6%,7.4
https://shop.moruzzi.it/it/citta-del-vaticano-paolo-vi-montini-medaglia-straordinaria-in-argento-1965-1975-decimo-anniversario-della-dichiarazione-cattolico-ortodossa-opus-manfrini-fdc-nc-136507-macri-marinelli-190.html,25,408,6.13%,6.76
https://shop.moruzzi.it/it/brasile-pietro-ii-200-reis-1866-argento-spl-km-469-26750.html,24,2693,0.89%,8.52
https://shop.moruzzi.it/it/fenicia-sidone-bronzo-10-9-a-c-tempio-su-alto-podio-sidonion-l-gp-europa-seduta-sul-toro-zecca-di-sidone-spl-bmc-26-163.html,24,2569,0.93%,6.05
https://shop.moruzzi.it/it/costanzo-ii-siliqua-351-355-d-c.html,24,1964,1.22%,9.38
https://shop.moruzzi.it/it/monaco-2-euro-2024-fs-500-anniversario-del-trattato-di-burgos-carlo-v.html,24,1853,1.3%,9.44
https://shop.moruzzi.it/it/regno-d-italia-vittorio-emanuele-ii-1861-1878-lire-5-1874.html,24,1761,1.36%,8.74
https://shop.moruzzi.it/it/stato-pontificio-pio-ix-mastai-ferretti-soldi-2-1867-ann-xxi-zecca-di-roma-rame-bb-pagani-599-28843.html,24,1663,1.44%,6.62
https://shop.moruzzi.it/it/licinio-i-piccolo-bronzo-308-324-d-c-iovi-conservatori-avgg-smk-cizico-spl-ric-9.html,24,1473,1.63%,5.89
